id,name,class,is_company,street,owner,city,zip,phone,fax,website,email,active,hospital,supplier,customer,child_ids/name,child_ids/active,child_ids/type,child_ids/function
res_partner_2424,"RSU "" N21 GEMILANG""",other,TRUE,"Jln. Pondok Pabelan No. 5 , Pabelan, Mungkid, Magelang",swasta,Magelang,56551,(0293) 782108,(0293) 782140,0, n21gemilang@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Febri Akhmad Belinda,TRUE,Contact,Direktur
res_partner_1923,RS Jiwa Daerah Sungai Bangkong,b,TRUE,Jl. Ali Anyang No. 1 Pontianak,pemda,Kota Pontianak,78116,0561 767525,0561 732420,  , rsjdsungaibangkong@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Feery Safariadi,TRUE,Contact,Direktur
res_partner_1883,RS Kusta Lembata,other,TRUE,Kab Lembata,organisasi,Lembata,383,41026,41026,  , rslepradamian@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Felicitas Budiawati,TRUE,Contact,Direktur
res_partner_970,RS. Bersalin Taman Harapan Baru,c,TRUE,"Jln. Taman Harapan Baru Raya, Blok R1, No. 20",swasta,Kota Bekasi,17131,(021) 888 71202,(021)888 71203,  , rsbthb@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Felix Oded Sima, Mars",TRUE,Contact,Direktur
res_partner_217,RSU Sawit Indah Perbaungan,d,TRUE,Jl. May.Jend (Purn) H.T. Rizal Nurdin No.10 Perbaungan,swasta,Serdang Bedagai,20986,061 7991977, ,  , sawitindah@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Felly Iswa,TRUE,Contact,Direktur
res_partner_2057,RSU Ratatotok   Buyat,c,TRUE,JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok,Kemkes,Minahasa Tenggara,95697,0431 3177610,0431 3177610,0, rsupratatotokb@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Femy Langi M.MKes,TRUE,Contact,Direktur
res_partner_422,RS angkatan LANUD ROESMIN NURJADIN,c,TRUE,"Jl. Adi Sucipto No. 123 Kelurahan Maharatu, Kec. Marpoyan Damai",angkatan,Kota Pekanbaru,28283,0761 61456,0761 63447,  , rumkitau.pbr@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Fendri Akhri, Sp.B",TRUE,Contact,Direktur
res_partner_229,RS METTA MEDIKA SIBOLGA,c,TRUE,JL. SUTOYO SISWOMIHARJO NO. 34 SIBOLGA,swasta,Kota Sibolga,22522,0631   25007/25,,0,0,TRUE,FALSE,FALSE,TRUE,dr. FERANIKA,TRUE,Contact,Direktur
res_partner_124,PMI Cabang Aceh Utara,c,TRUE,Jl. Samudera Kp. Jawa Lama,organisasi,Kota Lhokseumawe,24351,0645 43012,0645 43012,  , jz01ktu@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Ferianto,TRUE,Contact,Direktur
res_partner_1759,RSUD KOTA TANGERANG,c,TRUE,JL PULAU PUTRI RAYA PERUMAHAN MODERN LAND,pemda,Kota Tangerang,15000,(021) 2972 0201,(021) 2972 0204, rsud.tangerangkota.go.id, rsud@tangerangkota.go.id,TRUE,FALSE,FALSE,TRUE,dr. FERIYANSYAH,TRUE,Contact,Direktur
res_partner_562,RS Mitra Mulia Husada,d,TRUE,"Jl. Proklamator Raya No.162 164,Lampung Tengah",swasta,Lampung Tengah,34162,0725 528801,0725 529593,  , rsumitramuliahusada@yahoo.com,TRUE,FALSE,FALSE,TRUE,Dr. Ferry Aryo Pangarso,TRUE,Contact,Direktur
res_partner_1037,RSU AMC,c,TRUE,"Jl. Raya Cileunyi Rancaekek,Bandung",swasta,Bandung,40393,7781630,7781629,  , rsu_amc@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Fery Fardian, M,. MKes",TRUE,Contact,Direktur
res_partner_1428,RS Budi Asih Trenggalek,other,TRUE,Jl. Mayjen Sungkono Trenggalek,organisasi,Trenggalek,66312,355794690,355794680,  ,  rs_budiasih@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Fery Setiawan,TRUE,Contact,Direktur
res_partner_525,RS Pertamina Prabumulih,c,TRUE,"Jl. Kesehatan No.100,Prabumulih",bumn,Kota Prabumulih,31122,0713 382742,0713 322069, rsp prabumulih.com, rsppbm@pertamina.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Fidi Hendra Anwar,TRUE,Contact,Direktur
res_partner_991,Rumkit Tk IV Salak Bogor,other,TRUE,Jl. Jend Sudirman No. 8 Bogor,angkatan,Kota Bogor,16121,0251 8345222,0251 8345444, www.rssalakbogor.com, rs_salak@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Fifi Asjekti,TRUE,Contact,Direktur
res_partner_801,Rumah Sakit Umum Kecamatan Kalideres,d,TRUE,jl. Satu Maret No.48,pemda,Jakarta Barat,11830,021 54390576,021 54390576,0, rskalideres@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Fify Mulyani, MARS",TRUE,Contact,Direktur
res_partner_1460,RSB Permata Hati,c,TRUE,Jl. Pasar Baru No.99 Dampit,swasta,Malang, ,0341   897607/F,,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. Fina Purwaningtyas,TRUE,Contact,Direktur
res_partner_1048,RS Budi Luhur,other,TRUE,Kebon Pelok Harjamukti Cirebon,organisasi,Kota Cirebon,45144,0231 483236,, rsblcirebon.blogspot.com, rsbudiluhurcrb@ymail.com,TRUE,FALSE,FALSE,TRUE,dr. Finalia Nurhidayati,TRUE,Contact,Direktur
res_partner_629,RS Bhakti Timah,c,TRUE,"Jl. Canggai Putri, Kel. Teluk Uma, Kec. Tebing",organisasi,Karimun,29661,0777 7367085,0777 7367176,  , rsbtimah@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. Firmansyah, MARS",TRUE,Contact,Direktur
res_partner_608,RSIA Anugerah Medical Center,c,TRUE,"Jl. Kunang 15 Kauman, Metro",organisasi,Kota Metro,34111,0725 43209,0725 46344,  , rsia_amc@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Fitri Yuli Mayasari,TRUE,Contact,Direktur
res_partner_2559,RSUD BOLAANG MONGONDOW UTARA,other,TRUE,Jl. Talaga Tomoagu Bolangitang,pemda,Bolaang Mongondow Utara,95764,82345007660, ,  , rsudbolmut@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. FITRIANA EKAWATI AKUB,TRUE,Contact,Direktur
res_partner_1594,RSU Muh Anwar Sumenep,c,TRUE,Jl. Dr Cipto No. 42 Sumenep,pemda,Sumenep,69417,0328 662494,0328 662257, www.rsudsumenep.com, rencana.rsdsumenep@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Fitril Akbar, M. Kes.",TRUE,Contact,Direktur
res_partner_2327,RS ARMINA MADINA,other,TRUE,Jl. Merdeka No. 23 Kayu Jati   Panyabungan,organisasi,Mandailing Natal,22919,0636 321236,,    ,0,TRUE,FALSE,FALSE,TRUE,"dr. FITRY MAHYUNI HASIBUAN, M.Kes",TRUE,Contact,Direktur
res_partner_1726,RSIA MURNI ASIH,c,TRUE,"JL. Raya Bojongnangka no.86 Legok, Tangerang  Banten",swasta,Tangerang,15334,021 5470263,021 54204504,  , RSIAMURNIASIH@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Florencesia Angkawijaya,TRUE,Contact,Direktur
res_partner_816,RS Mitra Keluarga Kelapa Gading,b,TRUE,Jl. Bukit Gading Raya Kav.2,swasta,Jakarta Utara,14240,021 45852700,021 45852727, www.mitrakeluarga.com, kelapagading@mitrakeluarga.com,TRUE,FALSE,FALSE,TRUE,"dr. Francinita Nati, MM",TRUE,Contact,Direktur
res_partner_865,RS Kartika Cibadak,d,TRUE,Jl.Siliwangi No.139,swasta,Sukabumi,43155,(0266) 7160068,(0266) 535586, www.rskartikacibadak.co.id, rekammedik@rskartikacibadak.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Francis Johanes, MARS",TRUE,Contact,Direktur
res_partner_643,RSIA Permata Hati,other,TRUE,"Jl. Bunga Raya No.3A/3B,Batam",organisasi,Kota Batam,,,,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. Franciska Pratiwi,Mars",TRUE,Contact,Direktur
res_partner_2061,RS Pancaran Kasih,c,TRUE,Jl. Dr. Sam Ratulangi XIII,organisasi,Kota Manado,95113,865800,857628,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. Franky Kambey,TRUE,Contact,Direktur
res_partner_2071,RS Bethesda GMIM Tomohon,c,TRUE,Jl. Raya Tomohon,organisasi,Kota Tomohon,95441,0431 352712,0431 352712, http://bethesdahospitaltomohon.com, bethesda_tmh@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Franky V. T Kambey,TRUE,Contact,Direktur
res_partner_2557,RS KINAPIT,other,TRUE,Jl. S. Parman No.201,swasta,Bolaang Mongondow,95711,0434 21192,0434 21144,0,0,TRUE,FALSE,FALSE,TRUE,dr. Frans Paliliewu,TRUE,Contact,Direktur
res_partner_1372,RSU Panti Baktiningsih,d,TRUE,"Klepu Sendangmulyo Minggir,Sleman",organisasi,Sleman,55562,0274 6497209,0274 2820029,  , rspbklepu@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Fransisca Else Setiyowati,MPH.",TRUE,Contact,Direktur
res_partner_1035,RSU Santosa Hospital Bandung Central,a,TRUE,"Jl. Kebon Jati No.38,Bandung",swasta,Kota Bandung,40181,022 4248333,022 4248111, www.santosa hospital.com, Humas@santosa hospital.com,TRUE,FALSE,FALSE,TRUE,"dr. Fransiscus Sugiharto, MM",TRUE,Contact,Direktur
res_partner_1949,RSUD Pulang Pisau,c,TRUE,Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau Provinsi Kalimantan Tengah,pemda,Pulang Pisau,78411,0513 700583, ,  , rs_pulpis@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. FRANSJE HANDRY SURENTU,TRUE,Contact,Direktur
res_partner_1875,RS Sito Husada,d,TRUE,"Jl. KH.Dewantara No.15,Atambua Belu",organisasi,Belu,85711,(0389)21700,(0389)22277,  , rs_sito_husada@yahoo.com,TRUE,FALSE,FALSE,TRUE,Dr. Frederikus Usboko,TRUE,Contact,Direktur
res_partner_1982,Rumkit Tk.III Dr. R.Soeharsono.,c,TRUE,Jl. Mayjen Soetoyo S 408 Banjarmasin,angkatan,Kota Banjarmasin,70248,5114368422,5113365860, rstptbjm.blogspot.com, anggarantpt@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. FREDRIK PD LETKOL CKM,TRUE,Contact,Direktur
res_partner_407,RSU Indah,other,TRUE,JL. Jenderal Sudirman No. 2 Bagan Batu,swasta,Rokan Hilir,28992,0765 552008,0765 552208,  , rsu.indah@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. FREDY SUKAMTO,TRUE,Contact,Direktur
res_partner_2587,RSUD KAIMANA,other,TRUE,"Jl. Batu Putih, Kilo I, Distrik Kaimana, Kabupaten Kaimana, Provinsi Papua Barat",pemda,Kaimana,98654,81248051947,,  , rsudkaimana@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Frenkie Sinanoi Koromath, Sp.PD",TRUE,Contact,Direktur
res_partner_848,RUMAH SAKIT IBU DAN ANAK SENTOSA,c,TRUE,Jl. Raya Kemang No. 18 Desa Pondok Udik,swasta,Bogor,16310,0251   754 1900,0251   7534704, www.rsiasentosa.com, info@rsiasentosa.com,TRUE,FALSE,FALSE,TRUE,"dr. Friedrich M. Rumintjap,SpOg (k), MAR",TRUE,Contact,Direktur
res_partner_1387,Rumahsakit Gramedika 10,d,TRUE,"JL. Raya Besi Jangkang No. 20, Sardonoharjo,Ngaglik",swasta,Sleman,55581,0274 898501,0274 898501, www.gramedika10.net, rsgramedika10@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Friska Ayu Adhita,TRUE,Contact,Direktur
res_partner_1644,RS Santa Clara,c,TRUE,Jl. Biliton No. 15 Madiun,organisasi,Kota Madiun,63122,0351 462688,0351 466509, www.rs santaclara.org, rs.santaclara@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. FX. Budiarto,TRUE,Contact,Direktur
res_partner_1166,RSUD Simo,d,TRUE,"Jl. Kebon Ijo Ds.Simo Kec.Simo, Boyolali",pemda,Boyolali,57377,0276 3294719,0276 3294719,  , rsusimo@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. FX. Kristandiyoko, MPH",TRUE,Contact,Direktur
res_partner_715,RS Omni Medical Center,b,TRUE,"Jl. Pulomas Barat VI/20,Jaktim",organisasi,Jakarta Timur,13210,021 4723332,021 4718081, omni hospitals.com, mktpulomas@omni hospitals.com,TRUE,FALSE,FALSE,TRUE,"Dr. FX. Raymond O.L, MARS",TRUE,Contact,Direktur
res_partner_465,RSIA Annisa Jambi,c,TRUE,Jl. Kabia No.4 RT. 01 Kebun Handil,swasta,Kota Jambi,36137,0741 445226,0741 444155,  , rsia_annisajambi@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. FX. Suharto, M.Kes",TRUE,Contact,Direktur
res_partner_1178,RSUD Sukoharjo,b,TRUE,"Jl. Dr Muwardi 71,Sukoharjo",pemda,Sukoharjo,57514,0271 593118,0271 593005, www.rsud.sukoharjokab.go.id, rsud@sukoharjokab.go.id,TRUE,FALSE,FALSE,TRUE,"dr. Gani Suharto, Sp. KG",TRUE,Contact,Direktur
res_partner_1059,RSIA Masmitra Jatimakmur,other,TRUE,"Jl. Kelurahan Jati Makmur No.40, Pondok Gede Kota Bekasi",swasta,Kota Bekasi,17431,84971766,8483047,0, rsiamasmitra@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. Gardjito Sipan, SpU",TRUE,Contact,Direktur
res_partner_2366,RSIA KEMANG MEDICAL CARE,other,TRUE,Jl. Ampera Raya No. 34,swasta,Jakarta Selatan,12550,021 27545454,021 78843548, www.kemangmedicalcare.com, info@kemangmedicalcare.com,TRUE,FALSE,FALSE,TRUE,"Dr. Gatot Soeryo Koesoemo, PFK, MM",TRUE,Contact,Direktur
res_partner_687,"RSIA "" Aulia """,c,TRUE,"Jl. Jeruk Raya No.15 RT.011 RW 01,Jagakarsa Jaksel",swasta,Jakarta Selatan,12620,021 7270208,021 7866057, www.rsiaaulia.com, marketing.rsiaaulia@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Gatot Soeryo Koesoemo, PFK, MM",TRUE,Contact,Direktur
res_partner_1803,RS Jiwa Provinsi Bali,a,TRUE,Jl. Kusuma Yudha No. 29 Bangli,pemda,Bangli,80613,0366 91073,0366 91074, www.rsjiwa.baliprov.go.id, rsjiwaprovinsibali@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Gede Bagus Darmayasa, M.Repro",TRUE,Contact,Direktur
res_partner_1809,RS Kertha Usadha,c,TRUE,Jl. Cendrawasih No.5 7 Singaraja,organisasi,Buleleng,80116,0362 26277,0362 22741,  , info@kerthausada.com,TRUE,FALSE,FALSE,TRUE,dr. Gede Handra PK,TRUE,Contact,Direktur
res_partner_1807,RSUD Kab. Buleleng,b,TRUE,Jl. Ngurah Rai 30 Singaraja,pemda,Buleleng,81112,0362 22046,0362 29629, http://www.rsud.bulelengkab.go.id, rsud_buleleng@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Gede Wiartana, M.Kes",TRUE,Contact,Direktur
res_partner_657,RS AL Cilandak,b,TRUE,"Jl. Raya Cilandak,Jaksel",angkatan,Jakarta Selatan,12620,021 7805296,021 7812764, www.rsmarinir.com,  ,TRUE,FALSE,FALSE,TRUE,dr. GIGIH IMANTA JAYANTRI. Sp. Pd,TRUE,Contact,Direktur
res_partner_1406,RSK Bedah Patmasuri,c,TRUE,Jln. KH. Ali Maksum Lapangan Krapyak Panggungharjo Sewon Bantul Yogyakarta,organisasi,Bantul,55188,(0274) 372021,(0274) 372022,  , rsupatmasuri@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Gilang Pambudi,TRUE,Contact,Direktur
res_partner_894,RS Juanda Kuningan,c,TRUE,"Jl. Ir. H. Juanda No. 207, Kuningan",organisasi,Kuningan,45511,232876433,232876433, www.rsjuanda.com, rs.juanda@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Giri Satriya,TRUE,Contact,Direktur
res_partner_836,RSIA Hermina Depok,c,TRUE,Jl. Raya Siliwangi No. 50 Pancoran Mas Depok,organisasi,Kota Depok,16436,021 77202525,021 7763309, http://www.herminahospitalgroup.com, dir_dpk@herminagroup.com,TRUE,FALSE,FALSE,TRUE,"dr. Gloria Illona, MM",TRUE,Contact,Direktur
res_partner_958,RS Hermina Grand Wisata,c,TRUE,Jl. Festival Boulevard Blok J A1 No.1 Lambang Sari Tambun Selatan Bekasi,swasta,Bekasi,,021 82651212,021 8252963,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. Gloria Illona,MM",TRUE,Contact,Direktur
res_partner_1375,RSK Bedah An Nur,other,TRUE,"Jl. Colombo No.14 16 Sleman, Yogyakarta",organisasi,Sleman,55281,274585848,274564110, www.ginjalsehat.com, rskbannur.yogyakarta@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Gogot Suyitno, Sp.Rad., Sp.KN., MBA",TRUE,Contact,Direktur
res_partner_1001,RS Vania,c,TRUE,"JL. Siliwangi No. 11, Kel. Sukasari, Kec. Bogor Timur",swasta,Kota Bogor,16143,0251 8380601 /,, www.rsvania.id, rsvaniabogor@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. Greson Abrahams,TRUE,Contact,Direktur
res_partner_179,RS PTP VIII Balimbingan,c,TRUE,Desa Balimbingan Kecamatan Tanah Jawa Kabupaten Simalungun Sumatera Utara,bumn,Simalungun,21181,0622 7562036,0622 752035,  ,  rs_balimbingan@ptpn4.co.id,TRUE,FALSE,FALSE,TRUE,DR. GUNAWAN,TRUE,Contact,Direktur
res_partner_809,RS Satya Negara,d,TRUE,Jl. Agung Utara Raya No. 1 Jakut,organisasi,Jakarta Utara,14350,021 64715200,021 64717813, rssatyanegara.com, rssn@cbn.net.id,TRUE,FALSE,FALSE,TRUE,"Dr. Gunawan Susanto, SpBS",TRUE,Contact,Direktur
res_partner_1665,RS AL Kodikal,other,TRUE,Jl. Morokrembangan Surabaya,angkatan,,31,293321,,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. Guntoro,TRUE,Contact,Direktur
res_partner_1959,RSB Ainun,c,TRUE,Jalan Matah No. 39 RT 6 RW 2,organisasi,Tanah Laut,70812,51221131,,0,0,TRUE,FALSE,FALSE,TRUE,dr. Gusti Rifaniansyah Rusli,TRUE,Contact,Direktur
res_partner_1699,RS Orthopedi dan Traumatologi Surabaya,c,TRUE,Jl. Emerald Mansion TX/10 Citraland,swasta,Kota Surabaya,60213,031   57431299,, www.surabayaorthopedi.com,0,TRUE,FALSE,FALSE,TRUE,"dr. Gwendolin Mustika Dewi, MARS",TRUE,Contact,Direktur
res_partner_680,RS Indah Medika,other,TRUE,"Jl. Tebet Raya No. 4 6,Jaksel",organisasi,Jakarta Selatan,21,8309243,,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. H A Harly Soeradi ,SKM",TRUE,Contact,Direktur
res_partner_1736,RSIA Budiasih,c,TRUE,Jl. KH Sohari No.39 Serang,organisasi,Kota Serang,42118,0254 212484,0254 212484, www.rsiabudiasih.co.id,  ,TRUE,FALSE,FALSE,TRUE,"Dr. H Asep Hidayat Sugiri, MARS",TRUE,Contact,Direktur
res_partner_974,RSIA CIKARANG MEDIKA,c,TRUE,Jl. KH. Fudholi No. 78 Cikarang Utara,swasta,Bekasi,17550,021 8902210,021 89113903,0, rsia_cikarangmedika@ymail.com,TRUE,FALSE,FALSE,TRUE,DR. H DEDY LETO MARS,TRUE,Contact,Direktur
res_partner_2097,RSK Peny.Dalam Sylviani,other,TRUE,Jl. Tg Malakosa Palu,organisasi,Palu,451,21127,0,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. H Sjahril Mochtar,TRUE,Contact,Direktur
res_partner_189,RS Ester,c,TRUE,"Jl. Veteran No.21,Kabanjahe",organisasi,Karo,22113,62820714,62821546, www.rsuester.wordpress.com, rsu.ester@yahoo.com,TRUE,FALSE,FALSE,TRUE,Dr. H Sudibyo S Sp.A,TRUE,Contact,Direktur
res_partner_2574,RS SITTI KHADIJAH PARE PARE,other,TRUE,Jl. Petana Rajeng No 5 Pare pare,organisasi,Kota Pare pare,91112,0421 21313,,  , rsb_st.khadijahparepare@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. H. A. Ali Imran, Sp. THT",TRUE,Contact,Direktur
res_partner_881,RSU ANNISA QUEEN,other,TRUE,Jln. Jenderal Sudirman No 208 Desa Suci Kaler Kecamatan Karangpawitan Kab. Garut,swasta,Garut,,2624892700,,0, annisaqueengarut@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. H. A. Manan Affandi., SpA",TRUE,Contact,Direktur
res_partner_1535,RS Islam Jombang,d,TRUE,Jl. Brig. Kretarto 22 A Jombang,organisasi,Jombang,61414,0321 860074,,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. H. Abdul Ghofir sp PD,TRUE,Contact,Direktur
res_partner_2199,RSU Bahteramas Provinsi Sultra,b,TRUE,Jl.Kapten Piere Tendean No 50 Kec Baruga,pemda,Kota KENDARI,,0401 3195611,0401 321432, rsud bahteramas.go.id, rsudbahteramaskdi@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. H. Abdul Razak, M.Kes",TRUE,Contact,Direktur
res_partner_1541,RSUD Nganjuk,b,TRUE,"Jl. Dr. Sutomo 62, Nganjuk",pemda,Nganjuk,64415,0358 321818,325003, www.rsudnganjuk.co.id, program_rs@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. H. Achmad Noeroel Cholis,TRUE,Contact,Direktur
res_partner_1114,RSK Bedah Jatiwinangun,c,TRUE,"Jl. Jatiwinangun No.54, Purwokerto",swasta,Banyumas,53114,0281 638169,0281 623938,  , rskb_jatiwinangun@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. H. Achmad Santosa, Sp.B, FlnaCs",TRUE,Contact,Direktur
res_partner_1271,RS Islam PKU Muhammadiyah,c,TRUE,"Jl. Singkil Km.0,5 Adiwerna, Kab.Tegal",organisasi,Tegal,52194,0283 3448131,0283 3448184, www.rsimuhtegal.com, rsi_muhtegal@ymail.com,TRUE,FALSE,FALSE,TRUE,"dr. H. Achmad Shochibul Birri, MSI",TRUE,Contact,Direktur
res_partner_1844,RSUD SONDOSIA KAB. BIMA,d,TRUE,Jl. Lintas Sumbawa Sondosia Kec. Bolo,pemda,Bima,84161,85205626456,,  , rsusondosiabima86@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. H. Adiwinarko,TRUE,Contact,Direktur
res_partner_383,RSUD RAJA MUSA,d,TRUE,JL. Tunas Harapan Sungai Guntung,pemda,Indragiri Hilir,29255,779551313,779551313, belum ada, rsu_rajamusa@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. H. AFRIZAL. D, MM",TRUE,Contact,Direktur
res_partner_892,RS Wijaya Kusumah,other,TRUE,Jl. RE Martadinata 172 Kuningan,organisasi,Kuningan,45514,0232 871565,0232 871160, rswijayakusumah.com, 3208024@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. H. Agus Fauzan Sunajadjie, MARS",TRUE,Contact,Direktur
res_partner_1973,RSU Pambalah Batung,c,TRUE,Jl. Basuki Rahmat No. 1 Amuntai,pemda,Hulu Sungai Utara,71414,0527 62905,0527 61041,  , rsudpbamuntai@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. H. Agus Fidliansyah,TRUE,Contact,Direktur
res_partner_937,RS Islam Karawang,c,TRUE,"Jl. Pangkal Perjuangan KM.2,Karawang",organisasi,Karawang,41316,(0267)414522,(0267)413277,  , rsi_karawang@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. H. Agus M , Sukandar, MMkes",TRUE,Contact,Direktur
res_partner_1281,RSIA Mutiara Bunda,c,TRUE,Jl. Raya Krakahan   Tanjung,swasta,Brebes,52254,0283 877222,0283 877222,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. H. Agus Nawawi,TRUE,Contact,Direktur
res_partner_1216,RSUD dr. R. Soetrasno Rembang,c,TRUE,"Jl. Pahlawan No.16,Rembang",pemda,Rembang,59218,0295 691444,0295 692613, http://rsud.rembangkab.go.id, rsu_rembang@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. H. Agus Setiyo HP, M.Kes",TRUE,Contact,Direktur
res_partner_2033,RSIA Qurratun Ayun,other,TRUE,Jl.D.I.Panjaitan No.77,swasta,Kota Samarinda,75117,0541 282816,0541 282817,  ,0,TRUE,FALSE,FALSE,TRUE,"dr. H. Agus Sukaca, M.Kes",TRUE,Contact,Direktur
res_partner_1604,RS Islam Al Arafah,other,TRUE,"Jl. Raung 190,Kediri",organisasi,Kota Kediri,354,772825,777109,  , rsi arafah kdr@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. H. Agus Sulistiawan,TRUE,Contact,Direktur
res_partner_1388,RS PKU MUHAMMADIYAH YOGYAKARTA UNIT II,other,TRUE,"Jl. Wates KM 5,5",organisasi,Sleman,55294,"0274 6499704,",2746499727,0, pku.gamping@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. H. Ahmad Faesol, Sp. Rad. M. Kes.",TRUE,Contact,Direktur
res_partner_902,RSUD Arjawinangun,b,TRUE,Jl. Palimanan   Jakarta KM.2 No.1 Arjawiangun,pemda,Cirebon,45162,0231 358335,0231 359090,  , arjawinangunrsud@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. H. Ahmad Qoyyim,MARS",TRUE,Contact,Direktur
res_partner_1282,RSU AMANAH MAHMUDAH,d,TRUE,JL. Jenderal Sudirman No. 06 Sitanggal Larangan,swasta,Brebes,52262,0283 6183504,0283 6183504, amanahmahmudah.com, rs.amanahmahmudah@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. H. Ahmad Ridlo, Sp. OG, M. Kes",TRUE,Contact,Direktur
res_partner_2438,RS BUAH HATI WOMEN & CHILDREN HOSPITAL KUDUS,other,TRUE,Jl Letkol Tit Sudono No.36 Kudus,swasta,Kudus,59318,(0291) 442 196,(0291) 442 196,  , buahhati_hospital@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. H. Ali Marsudi, SpA",TRUE,Contact,Direktur
res_partner_526,RS AR Bunda Prabumulih,c,TRUE,Jl. Angkatan 45 Kel.Prabumulih Timur,swasta,Kota Prabumulih,31111,0713 322954,0713 323895, www.rsarbunda.com, rsarbundahumas@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. H. Alip Yanson, MARS",TRUE,Contact,Direktur
res_partner_373,RS THT Sitawa Sidingin,other,TRUE,Jl.A.Rivai Bukittinggi,swasta,Kota Bukittinggi,,0752 21825,,  ,0,TRUE,FALSE,FALSE,TRUE,"Dr. H. Allan Gazali Saus,So.THT KL,MHA",TRUE,Contact,Direktur
res_partner_2110,RSU Sinjai,c,TRUE,"Jl. Jend Sudirman No. 47 Sinjai, Sulawesi Selatan",pemda,Sinjai,92612,0482 21132,0482 21133, rsudsinjai.blogspot.com, aguzt_skm@yahoo.co.id/ rsudsinjai@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. H. Amaluddin, Sp, PD",TRUE,Contact,Direktur
